Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A287UMS0_HORVV	A0A287UMS0_HORVV	93	AvrRpt-cleavage	-	37	8.6e-17	71.6	0.3	1	1	1.2e-21	1.2e-16	71.0902633666992	0.30	2	37	8	43	7	43	0.96	AvrRpt-cleavage domain-containing protein		0
A0A0E0DD96_9ORYZ	A0A0E0DD96_9ORYZ	217	AvrRpt-cleavage	-	37	9.3e-17	71.5	6.6	1	2	0.0018	180	12.9286403656006	0.60	7	37	6	33	2	33	0.89	AvrRpt-cleavage domain-containing protein		0
A0A0E0DD96_9ORYZ	A0A0E0DD96_9ORYZ	217	AvrRpt-cleavage	-	37	9.3e-17	71.5	6.6	2	2	1.3e-18	1.4e-13	61.3358116149902	0.81	1	36	161	196	161	197	0.96	AvrRpt-cleavage domain-containing protein		0
A0A0D9W423_9ORYZ	A0A0D9W423_9ORYZ	217	AvrRpt-cleavage	-	37	9.7e-17	71.4	3.4	1	2	0.0013	140	13.3306217193604	0.39	5	36	4	32	2	33	0.89	AvrRpt-cleavage domain-containing protein		0
A0A0D9W423_9ORYZ	A0A0D9W423_9ORYZ	217	AvrRpt-cleavage	-	37	9.7e-17	71.4	3.4	2	2	1.0e-17	1.0e-12	58.5158271789551	0.17	2	37	159	194	158	194	0.95	AvrRpt-cleavage domain-containing protein		0
A0A3L6PNE4_PANMI	A0A3L6PNE4_PANMI	160	AvrRpt-cleavage	-	37	1.1e-16	71.2	0.2	1	2	1.2e-05	1.2	19.891471862793	0.04	6	34	7	33	3	35	0.86	AvrRpt-cleavage domain-containing protein		0
A0A3L6PNE4_PANMI	A0A3L6PNE4_PANMI	160	AvrRpt-cleavage	-	37	1.1e-16	71.2	0.2	2	2	8.5e-15	8.8e-10	49.1456260681152	0.02	6	37	91	123	88	123	0.93	AvrRpt-cleavage domain-containing protein		0
A0A287XBT6_HORVV	A0A287XBT6_HORVV	345	AvrRpt-cleavage	-	37	1.2e-16	71.1	3.2	1	2	3.0e-09	0.00032	31.3677501678467	0.22	5	35	90	116	87	118	0.89	Uncharacterized protein		0
A0A287XBT6_HORVV	A0A287XBT6_HORVV	345	AvrRpt-cleavage	-	37	1.2e-16	71.1	3.2	2	2	7.7e-12	8.0e-07	39.6768417358398	0.25	1	36	264	298	264	299	0.91	Uncharacterized protein		0
A0A3B6TN72_WHEAT	A0A3B6TN72_WHEAT	248	AvrRpt-cleavage	-	37	1.4e-16	70.9	3.7	1	2	3.5e-09	0.00036	31.1762962341309	1.03	5	35	5	31	2	33	0.89	Uncharacterized protein		0
A0A3B6TN72_WHEAT	A0A3B6TN72_WHEAT	248	AvrRpt-cleavage	-	37	1.4e-16	70.9	3.7	2	2	8.1e-12	8.4e-07	39.6122894287109	0.06	2	36	169	202	168	203	0.91	Uncharacterized protein		0
A0A3B6SNM3_WHEAT	A0A3B6SNM3_WHEAT	249	AvrRpt-cleavage	-	37	1.5e-16	70.8	3.7	1	2	3.5e-09	0.00037	31.1684398651123	1.03	5	35	5	31	2	33	0.89	Uncharacterized protein		0
A0A3B6SNM3_WHEAT	A0A3B6SNM3_WHEAT	249	AvrRpt-cleavage	-	37	1.5e-16	70.8	3.7	2	2	8.1e-12	8.5e-07	39.6041030883789	0.06	2	36	170	203	169	204	0.91	Uncharacterized protein		0
A0A3L6RVZ0_PANMI	A0A3L6RVZ0_PANMI	364	AvrRpt-cleavage	-	37	1.5e-16	70.8	1.4	1	2	6.7e-10	7.0e-05	33.4638595581055	0.12	5	35	7	33	3	35	0.89	Uncharacterized protein		0
A0A3L6RVZ0_PANMI	A0A3L6RVZ0_PANMI	364	AvrRpt-cleavage	-	37	1.5e-16	70.8	1.4	2	2	1.5e-10	1.6e-05	35.522346496582	0.11	5	33	279	308	275	312	0.88	Uncharacterized protein		0
C5YG55_SORBI	C5YG55_SORBI	95	AvrRpt-cleavage	-	37	1.5e-16	70.8	0.4	1	1	2.2e-21	2.3e-16	70.2013778686523	0.44	3	37	8	42	6	42	0.97	AvrRpt-cleavage domain-containing protein		0
A0A3L6Q3P0_PANMI	A0A3L6Q3P0_PANMI	224	AvrRpt-cleavage	-	37	2.3e-16	70.2	0.1	1	2	5.7e-05	5.9	17.6994190216064	0.04	6	33	54	79	49	82	0.84	AvrRpt-cleavage domain-containing protein		0
A0A3L6Q3P0_PANMI	A0A3L6Q3P0_PANMI	224	AvrRpt-cleavage	-	37	2.3e-16	70.2	0.1	2	2	4.0e-15	4.2e-10	50.1766128540039	0.01	6	37	138	170	134	170	0.95	AvrRpt-cleavage domain-containing protein		0
A0A1D6DYY6_MAIZE	A0A1D6DYY6_MAIZE	92	AvrRpt-cleavage	-	37	3.1e-16	69.8	0.3	1	1	3.0e-21	3.1e-16	69.7935256958008	0.34	3	37	9	43	7	43	0.96	Nitrate-induced NOI protein		0
A0A0D9VG81_9ORYZ	A0A0D9VG81_9ORYZ	226	AvrRpt-cleavage	-	37	3.4e-16	69.7	1.7	1	2	0.0032	330	12.1182508468628	0.09	7	37	6	33	3	33	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0D9VG81_9ORYZ	A0A0D9VG81_9ORYZ	226	AvrRpt-cleavage	-	37	3.4e-16	69.7	1.7	2	2	3.8e-17	4.0e-12	56.6403579711914	0.18	3	35	166	198	164	199	0.93	AvrRpt-cleavage domain-containing protein		0
A0A4U6WHU8_SETVI	A0A4U6WHU8_SETVI	412	AvrRpt-cleavage	-	37	3.9e-16	69.5	2.6	1	2	5.4e-09	0.00056	30.5769462585449	0.18	5	35	7	33	3	35	0.87	Uncharacterized protein		0
A0A4U6WHU8_SETVI	A0A4U6WHU8_SETVI	412	AvrRpt-cleavage	-	37	3.9e-16	69.5	2.6	2	2	2.4e-11	2.5e-06	38.1041564941406	0.20	5	33	320	349	316	353	0.90	Uncharacterized protein		0
A0A5J9SDG6_9POAL	A0A5J9SDG6_9POAL	367	AvrRpt-cleavage	-	37	4.3e-16	69.4	2.6	1	2	3.5e-09	0.00036	31.1854190826416	0.29	5	35	15	41	13	42	0.90	Uncharacterized protein (Fragment)		0
A0A5J9SDG6_9POAL	A0A5J9SDG6_9POAL	367	AvrRpt-cleavage	-	37	4.3e-16	69.4	2.6	2	2	4.9e-11	5.1e-06	37.1050605773926	0.12	3	33	281	312	279	318	0.89	Uncharacterized protein (Fragment)		0
A0A0Q3I6R9_BRADI	A0A0Q3I6R9_BRADI	100	AvrRpt-cleavage	-	37	5.9e-16	68.9	0.2	1	1	1.1e-20	1.2e-15	67.9593963623047	0.23	2	37	4	39	3	39	0.96	AvrRpt-cleavage domain-containing protein		0
A0A1D6H323_MAIZE	A0A1D6H323_MAIZE	355	AvrRpt-cleavage	-	37	6.3e-16	68.8	1.9	1	2	5.0e-09	0.00052	30.6773128509521	0.10	6	35	8	33	3	34	0.88	Uncharacterized protein		0
A0A1D6H323_MAIZE	A0A1D6H323_MAIZE	355	AvrRpt-cleavage	-	37	6.3e-16	68.8	1.9	2	2	7.3e-11	7.6e-06	36.560131072998	0.19	2	33	267	299	266	303	0.88	Uncharacterized protein		0
A0A453BUK3_AEGTS	A0A453BUK3_AEGTS	235	AvrRpt-cleavage	-	37	6.5e-16	68.8	7.6	1	2	0.019	2000	9.60885238647461	2.22	6	37	9	37	5	37	0.83	AvrRpt-cleavage domain-containing protein		0
A0A453BUK3_AEGTS	A0A453BUK3_AEGTS	235	AvrRpt-cleavage	-	37	6.5e-16	68.8	7.6	2	2	1.3e-18	1.3e-13	61.3854522705078	0.27	1	37	171	207	171	207	0.94	AvrRpt-cleavage domain-containing protein		0
A0A453BUF3_AEGTS	A0A453BUF3_AEGTS	231	AvrRpt-cleavage	-	37	6.6e-16	68.7	7.6	1	2	0.019	2000	9.6002082824707	2.27	6	37	5	33	1	33	0.83	AvrRpt-cleavage domain-containing protein		0
A0A453BUF3_AEGTS	A0A453BUF3_AEGTS	231	AvrRpt-cleavage	-	37	6.6e-16	68.7	7.6	2	2	1.2e-18	1.3e-13	61.4215354919434	0.27	1	37	167	203	167	203	0.94	AvrRpt-cleavage domain-containing protein		0
I1IWZ3_BRADI	I1IWZ3_BRADI	229	AvrRpt-cleavage	-	37	6.8e-16	68.7	5.5	1	2	0.00049	52	14.6938714981079	0.83	7	37	6	33	2	33	0.89	AvrRpt-cleavage domain-containing protein		0
I1IWZ3_BRADI	I1IWZ3_BRADI	229	AvrRpt-cleavage	-	37	6.8e-16	68.7	5.5	2	2	6.9e-17	7.2e-12	55.8267021179199	0.28	3	37	167	201	165	201	0.93	AvrRpt-cleavage domain-containing protein		0
A0A453BUK4_AEGTS	A0A453BUK4_AEGTS	240	AvrRpt-cleavage	-	37	6.9e-16	68.7	7.6	1	2	0.02	2100	9.56689739227295	2.22	6	37	14	42	10	42	0.83	AvrRpt-cleavage domain-containing protein		0
A0A453BUK4_AEGTS	A0A453BUK4_AEGTS	240	AvrRpt-cleavage	-	37	6.9e-16	68.7	7.6	2	2	1.3e-18	1.4e-13	61.3414840698242	0.27	1	37	176	212	176	212	0.94	AvrRpt-cleavage domain-containing protein		0
A0A446MBI8_TRITD	A0A446MBI8_TRITD	240	AvrRpt-cleavage	-	37	7.1e-16	68.7	7.6	1	2	0.02	2100	9.56689739227295	2.22	6	37	14	42	10	42	0.83	AvrRpt-cleavage domain-containing protein		0
A0A446MBI8_TRITD	A0A446MBI8_TRITD	240	AvrRpt-cleavage	-	37	7.1e-16	68.7	7.6	2	2	1.3e-18	1.4e-13	61.3414840698242	0.27	1	37	176	212	176	212	0.94	AvrRpt-cleavage domain-containing protein		0
A0A446L2F0_TRITD	A0A446L2F0_TRITD	240	AvrRpt-cleavage	-	37	7.2e-16	68.6	7.6	1	2	0.02	2100	9.56689739227295	2.22	6	37	14	42	10	42	0.83	AvrRpt-cleavage domain-containing protein		0
A0A446L2F0_TRITD	A0A446L2F0_TRITD	240	AvrRpt-cleavage	-	37	7.2e-16	68.6	7.6	2	2	1.3e-18	1.4e-13	61.3414840698242	0.27	1	37	176	212	176	212	0.94	AvrRpt-cleavage domain-containing protein		0
A0A446MBM1_TRITD	A0A446MBM1_TRITD	210	AvrRpt-cleavage	-	37	7.4e-16	68.6	7.9	1	2	0.026	2700	9.20688438415527	2.45	7	37	6	33	2	33	0.84	AvrRpt-cleavage domain-containing protein		0
A0A446MBM1_TRITD	A0A446MBM1_TRITD	210	AvrRpt-cleavage	-	37	7.4e-16	68.6	7.9	2	2	1.1e-18	1.1e-13	61.6254463195801	0.27	1	37	146	182	146	182	0.94	AvrRpt-cleavage domain-containing protein		0
I1IWZ0_BRADI	I1IWZ0_BRADI	233	AvrRpt-cleavage	-	37	7.4e-16	68.6	5.9	1	2	0.00045	47	14.8384943008423	1.06	6	37	9	37	5	37	0.87	AvrRpt-cleavage domain-containing protein		0
I1IWZ0_BRADI	I1IWZ0_BRADI	233	AvrRpt-cleavage	-	37	7.4e-16	68.6	5.9	2	2	7.1e-17	7.4e-12	55.7904510498047	0.28	3	37	171	205	169	205	0.93	AvrRpt-cleavage domain-containing protein		0
A0A446L280_TRITD	A0A446L280_TRITD	209	AvrRpt-cleavage	-	37	7.5e-16	68.6	7.9	1	2	0.025	2700	9.21864414215088	2.45	7	37	6	33	2	33	0.84	AvrRpt-cleavage domain-containing protein		0
A0A446L280_TRITD	A0A446L280_TRITD	209	AvrRpt-cleavage	-	37	7.5e-16	68.6	7.9	2	2	1.1e-18	1.1e-13	61.6358413696289	0.27	1	37	145	181	145	181	0.94	AvrRpt-cleavage domain-containing protein		0
A0A1B6PK98_SORBI	A0A1B6PK98_SORBI	233	AvrRpt-cleavage	-	37	8.0e-16	68.5	4.5	1	2	0.0029	310	12.2229528427124	0.73	7	37	6	33	2	33	0.91	AvrRpt-cleavage domain-containing protein		0
A0A1B6PK98_SORBI	A0A1B6PK98_SORBI	233	AvrRpt-cleavage	-	37	8.0e-16	68.5	4.5	2	2	2.2e-17	2.2e-12	57.4467735290527	0.17	2	37	171	206	170	206	0.93	AvrRpt-cleavage domain-containing protein		0
A0A2T7F2Z2_9POAL	A0A2T7F2Z2_9POAL	348	AvrRpt-cleavage	-	37	8.3e-16	68.4	1.3	1	2	4.5e-09	0.00047	30.8318691253662	0.10	6	35	8	33	3	35	0.87	Uncharacterized protein		0
A0A2T7F2Z2_9POAL	A0A2T7F2Z2_9POAL	348	AvrRpt-cleavage	-	37	8.3e-16	68.4	1.3	2	2	1.4e-10	1.5e-05	35.6056594848633	0.11	5	33	259	288	255	292	0.88	Uncharacterized protein		0
A0A446MBF2_TRITD	A0A446MBF2_TRITD	256	AvrRpt-cleavage	-	37	8.5e-16	68.4	7.6	1	2	0.022	2300	9.43979167938232	2.22	6	37	14	42	10	42	0.83	AvrRpt-cleavage domain-containing protein		0
A0A446MBF2_TRITD	A0A446MBF2_TRITD	256	AvrRpt-cleavage	-	37	8.5e-16	68.4	7.6	2	2	1.4e-18	1.5e-13	61.2083549499512	0.27	1	37	176	212	176	212	0.94	AvrRpt-cleavage domain-containing protein		0
A0A3B6DGK2_WHEAT	A0A3B6DGK2_WHEAT	231	AvrRpt-cleavage	-	37	8.9e-16	68.3	7.7	1	2	0.027	2800	9.15304183959961	2.31	7	37	6	33	2	33	0.84	AvrRpt-cleavage domain-containing protein		0
A0A3B6DGK2_WHEAT	A0A3B6DGK2_WHEAT	231	AvrRpt-cleavage	-	37	8.9e-16	68.3	7.7	2	2	1.2e-18	1.3e-13	61.4215354919434	0.27	1	37	167	203	167	203	0.94	AvrRpt-cleavage domain-containing protein		0
A0A453BUE9_AEGTS	A0A453BUE9_AEGTS	231	AvrRpt-cleavage	-	37	8.9e-16	68.3	7.7	1	2	0.027	2800	9.15304183959961	2.31	7	37	6	33	2	33	0.84	AvrRpt-cleavage domain-containing protein		0
A0A453BUE9_AEGTS	A0A453BUE9_AEGTS	231	AvrRpt-cleavage	-	37	8.9e-16	68.3	7.7	2	2	1.2e-18	1.3e-13	61.4215354919434	0.27	1	37	167	203	167	203	0.94	AvrRpt-cleavage domain-containing protein		0
A0A3B6C6C1_WHEAT	A0A3B6C6C1_WHEAT	231	AvrRpt-cleavage	-	37	9.0e-16	68.3	7.7	1	2	0.027	2800	9.15304183959961	2.31	7	37	6	33	2	33	0.84	AvrRpt-cleavage domain-containing protein		0
A0A3B6C6C1_WHEAT	A0A3B6C6C1_WHEAT	231	AvrRpt-cleavage	-	37	9.0e-16	68.3	7.7	2	2	1.2e-18	1.3e-13	61.4215354919434	0.27	1	37	167	203	167	203	0.94	AvrRpt-cleavage domain-containing protein		0
A0A446MBB5_TRITD	A0A446MBB5_TRITD	231	AvrRpt-cleavage	-	37	9.0e-16	68.3	7.7	1	2	0.027	2800	9.15304183959961	2.31	7	37	6	33	2	33	0.84	AvrRpt-cleavage domain-containing protein		0
A0A446MBB5_TRITD	A0A446MBB5_TRITD	231	AvrRpt-cleavage	-	37	9.0e-16	68.3	7.7	2	2	1.2e-18	1.3e-13	61.4215354919434	0.27	1	37	167	203	167	203	0.94	AvrRpt-cleavage domain-containing protein		0
A0A446L2A0_TRITD	A0A446L2A0_TRITD	231	AvrRpt-cleavage	-	37	9.2e-16	68.3	7.7	1	2	0.027	2800	9.15304183959961	2.31	7	37	6	33	2	33	0.84	AvrRpt-cleavage domain-containing protein		0
A0A446L2A0_TRITD	A0A446L2A0_TRITD	231	AvrRpt-cleavage	-	37	9.2e-16	68.3	7.7	2	2	1.2e-18	1.3e-13	61.4215354919434	0.27	1	37	167	203	167	203	0.94	AvrRpt-cleavage domain-containing protein		0
A0A3B6AZB6_WHEAT	A0A3B6AZB6_WHEAT	231	AvrRpt-cleavage	-	37	9.2e-16	68.3	7.7	1	2	0.027	2800	9.15304183959961	2.31	7	37	6	33	2	33	0.84	AvrRpt-cleavage domain-containing protein		0
A0A3B6AZB6_WHEAT	A0A3B6AZB6_WHEAT	231	AvrRpt-cleavage	-	37	9.2e-16	68.3	7.7	2	2	1.2e-18	1.3e-13	61.4215354919434	0.27	1	37	167	203	167	203	0.94	AvrRpt-cleavage domain-containing protein		0
A0A453BUG7_AEGTS	A0A453BUG7_AEGTS	236	AvrRpt-cleavage	-	37	9.9e-16	68.2	7.7	1	2	0.03	3200	8.97485542297363	2.32	7	37	11	38	8	38	0.85	AvrRpt-cleavage domain-containing protein		0
A0A453BUG7_AEGTS	A0A453BUG7_AEGTS	236	AvrRpt-cleavage	-	37	9.9e-16	68.2	7.7	2	2	1.3e-18	1.3e-13	61.3765678405762	0.27	1	37	172	208	172	208	0.94	AvrRpt-cleavage domain-containing protein		0
A0A453BUJ6_AEGTS	A0A453BUJ6_AEGTS	231	AvrRpt-cleavage	-	37	1.0e-15	68.1	7.8	1	2	0.031	3300	8.93098735809326	2.40	7	37	6	33	3	33	0.85	AvrRpt-cleavage domain-containing protein		0
A0A453BUJ6_AEGTS	A0A453BUJ6_AEGTS	231	AvrRpt-cleavage	-	37	1.0e-15	68.1	7.8	2	2	1.2e-18	1.3e-13	61.4215354919434	0.27	1	37	167	203	167	203	0.94	AvrRpt-cleavage domain-containing protein		0
K3YZK8_SETIT	K3YZK8_SETIT	581	AvrRpt-cleavage	-	37	1.2e-15	67.9	2.9	1	2	8.0e-09	0.00083	30.0266399383545	0.22	5	35	178	204	174	206	0.86	Uncharacterized protein		0
K3YZK8_SETIT	K3YZK8_SETIT	581	AvrRpt-cleavage	-	37	1.2e-15	67.9	2.9	2	2	3.7e-11	3.8e-06	37.5051460266113	0.20	5	33	489	518	485	522	0.90	Uncharacterized protein		0
A0A1E5UV79_9POAL	A0A1E5UV79_9POAL	240	AvrRpt-cleavage	-	37	1.5e-15	67.6	4.8	1	2	0.0022	230	12.6190071105957	0.83	5	37	2	31	1	31	0.90	AvrRpt-cleavage domain-containing protein (Fragment)		0
A0A1E5UV79_9POAL	A0A1E5UV79_9POAL	240	AvrRpt-cleavage	-	37	1.5e-15	67.6	4.8	2	2	4.3e-17	4.5e-12	56.4954414367676	0.19	1	37	170	206	170	206	0.94	AvrRpt-cleavage domain-containing protein (Fragment)		0
A0A194YN60_SORBI	A0A194YN60_SORBI	357	AvrRpt-cleavage	-	37	1.6e-15	67.5	1.6	1	2	4.9e-09	0.00051	30.702112197876	0.16	5	35	8	34	5	35	0.89	Uncharacterized protein		0
A0A194YN60_SORBI	A0A194YN60_SORBI	357	AvrRpt-cleavage	-	37	1.6e-15	67.5	1.6	2	2	2.4e-10	2.5e-05	34.8967475891113	0.09	5	33	268	297	264	301	0.88	Uncharacterized protein		0
A0A3L6QGP6_PANMI	A0A3L6QGP6_PANMI	422	AvrRpt-cleavage	-	37	1.6e-15	67.5	1.5	1	2	6.5e-09	0.00068	30.3092803955078	0.13	6	35	63	88	59	90	0.88	Uncharacterized protein		0
A0A3L6QGP6_PANMI	A0A3L6QGP6_PANMI	422	AvrRpt-cleavage	-	37	1.6e-15	67.5	1.5	2	2	1.8e-10	1.9e-05	35.272346496582	0.11	5	33	331	360	327	365	0.88	Uncharacterized protein		0
B4FE44_MAIZE	B4FE44_MAIZE	232	AvrRpt-cleavage	-	37	1.9e-15	67.3	4.5	1	2	0.0032	340	12.0834655761719	0.94	7	37	6	33	2	33	0.90	Nitrate-induced NOI protein		0
B4FE44_MAIZE	B4FE44_MAIZE	232	AvrRpt-cleavage	-	37	1.9e-15	67.3	4.5	2	2	5.6e-17	5.8e-12	56.1189346313477	0.12	5	37	173	205	170	205	0.94	Nitrate-induced NOI protein		0
A0A0D9XS33_9ORYZ	A0A0D9XS33_9ORYZ	138	AvrRpt-cleavage	-	37	2.1e-15	67.1	4.0	1	2	3.8e-06	0.39	21.4661731719971	0.34	3	35	4	34	2	36	0.85	Uncharacterized protein		0
A0A0D9XS33_9ORYZ	A0A0D9XS33_9ORYZ	138	AvrRpt-cleavage	-	37	2.1e-15	67.1	4.0	2	2	5.8e-14	6.0e-09	46.4795188903809	0.02	4	36	64	97	62	98	0.94	Uncharacterized protein		0
A0A5J9TAB2_9POAL	A0A5J9TAB2_9POAL	368	AvrRpt-cleavage	-	37	2.2e-15	67.1	3.3	1	2	2.4e-08	0.0025	28.5079097747803	0.30	6	35	119	144	115	146	0.88	Uncharacterized protein (Fragment)		0
A0A5J9TAB2_9POAL	A0A5J9TAB2_9POAL	368	AvrRpt-cleavage	-	37	2.2e-15	67.1	3.3	2	2	1.9e-11	2.0e-06	38.4098892211914	0.21	4	36	294	327	291	328	0.90	Uncharacterized protein (Fragment)		0
A0A5J9SXU4_9POAL	A0A5J9SXU4_9POAL	498	AvrRpt-cleavage	-	37	2.2e-15	67.1	0.7	1	2	1.5e-05	1.6	19.5325794219971	0.07	3	32	4	31	2	36	0.81	AvrRpt-cleavage domain-containing protein (Fragment)		0
A0A5J9SXU4_9POAL	A0A5J9SXU4_9POAL	498	AvrRpt-cleavage	-	37	2.2e-15	67.1	0.7	2	2	8.4e-14	8.8e-09	45.947265625	0.07	3	37	87	121	85	121	0.96	AvrRpt-cleavage domain-containing protein (Fragment)		0
A0A3L6PYJ8_PANMI	A0A3L6PYJ8_PANMI	240	AvrRpt-cleavage	-	37	2.7e-15	66.8	3.4	1	2	0.016	1700	9.83421516418457	0.38	5	37	4	33	2	33	0.85	RPM1-interacting protein 4-like		0
A0A3L6PYJ8_PANMI	A0A3L6PYJ8_PANMI	240	AvrRpt-cleavage	-	37	2.7e-15	66.8	3.4	2	2	2.3e-17	2.4e-12	57.3849868774414	0.17	2	37	173	208	172	208	0.93	RPM1-interacting protein 4-like		0
A0A1E5VM01_9POAL	A0A1E5VM01_9POAL	394	AvrRpt-cleavage	-	37	2.8e-15	66.7	1.8	1	2	6.5e-09	0.00068	30.3126277923584	0.23	6	35	34	59	30	61	0.89	Uncharacterized protein		0
A0A1E5VM01_9POAL	A0A1E5VM01_9POAL	394	AvrRpt-cleavage	-	37	2.8e-15	66.7	1.8	2	2	2.4e-10	2.5e-05	34.9036293029785	0.08	5	33	303	332	299	336	0.88	Uncharacterized protein		0
I1I9V8_BRADI	I1I9V8_BRADI	235	AvrRpt-cleavage	-	37	2.9e-15	66.7	3.4	1	2	0.0022	230	12.6277198791504	0.60	7	37	6	33	2	33	0.85	AvrRpt-cleavage domain-containing protein		0
I1I9V8_BRADI	I1I9V8_BRADI	235	AvrRpt-cleavage	-	37	2.9e-15	66.7	3.4	2	2	1.9e-16	2.0e-11	54.4110527038574	0.10	3	37	173	207	171	207	0.94	AvrRpt-cleavage domain-containing protein		0
A0A0E0AC81_9ORYZ	A0A0E0AC81_9ORYZ	275	AvrRpt-cleavage	-	37	3.5e-15	66.4	3.3	1	2	5.3e-07	0.056	24.1873035430908	0.41	5	35	5	31	2	33	0.89	Uncharacterized protein		0
A0A0E0AC81_9ORYZ	A0A0E0AC81_9ORYZ	275	AvrRpt-cleavage	-	37	3.5e-15	66.4	3.3	2	2	1.2e-12	1.2e-07	42.3171081542969	0.15	2	33	194	226	193	230	0.92	Uncharacterized protein		0
A0A0E0HTW6_ORYNI	A0A0E0HTW6_ORYNI	275	AvrRpt-cleavage	-	37	3.5e-15	66.4	3.3	1	2	5.3e-07	0.056	24.1873035430908	0.41	5	35	5	31	2	33	0.89	Uncharacterized protein		0
A0A0E0HTW6_ORYNI	A0A0E0HTW6_ORYNI	275	AvrRpt-cleavage	-	37	3.5e-15	66.4	3.3	2	2	1.2e-12	1.2e-07	42.3171081542969	0.15	2	33	194	226	193	230	0.92	Uncharacterized protein		0
A0A0P0WZI9_ORYSJ	A0A0P0WZI9_ORYSJ	275	AvrRpt-cleavage	-	37	3.5e-15	66.4	3.3	1	2	5.3e-07	0.056	24.1873035430908	0.41	5	35	5	31	2	33	0.89	Os06g0636100 protein		0
A0A0P0WZI9_ORYSJ	A0A0P0WZI9_ORYSJ	275	AvrRpt-cleavage	-	37	3.5e-15	66.4	3.3	2	2	1.2e-12	1.2e-07	42.3171081542969	0.15	2	33	194	226	193	230	0.92	Os06g0636100 protein		0
A0A0E0Q0J8_ORYRU	A0A0E0Q0J8_ORYRU	275	AvrRpt-cleavage	-	37	3.5e-15	66.4	3.3	1	2	5.3e-07	0.056	24.1873035430908	0.41	5	35	5	31	2	33	0.89	Uncharacterized protein		0
A0A0E0Q0J8_ORYRU	A0A0E0Q0J8_ORYRU	275	AvrRpt-cleavage	-	37	3.5e-15	66.4	3.3	2	2	1.2e-12	1.2e-07	42.3171081542969	0.15	2	33	194	226	193	230	0.92	Uncharacterized protein		0
B8B0H1_ORYSI	B8B0H1_ORYSI	280	AvrRpt-cleavage	-	37	4.2e-15	66.2	3.2	1	2	6.9e-07	0.072	23.8300342559814	0.36	5	35	6	32	4	34	0.90	Uncharacterized protein		0
B8B0H1_ORYSI	B8B0H1_ORYSI	280	AvrRpt-cleavage	-	37	4.2e-15	66.2	3.2	2	2	1.2e-12	1.2e-07	42.2813529968262	0.15	2	33	195	227	194	231	0.92	Uncharacterized protein		0
A0A5J9UNM6_9POAL	A0A5J9UNM6_9POAL	160	AvrRpt-cleavage	-	37	5.3e-15	65.9	0.7	1	2	3.6e-06	0.38	21.5361576080322	0.07	3	32	2	29	1	34	0.81	Uncharacterized protein (Fragment)		0
A0A5J9UNM6_9POAL	A0A5J9UNM6_9POAL	160	AvrRpt-cleavage	-	37	5.3e-15	65.9	0.7	2	2	8.6e-13	9.0e-08	42.7270431518555	0.06	3	37	85	120	83	120	0.90	Uncharacterized protein (Fragment)		0
A0A0Q3PWG4_BRADI	A0A0Q3PWG4_BRADI	422	AvrRpt-cleavage	-	37	5.4e-15	65.8	2.9	1	2	3.8e-09	0.00039	31.069164276123	0.24	6	36	143	169	140	170	0.88	Uncharacterized protein		0
A0A0Q3PWG4_BRADI	A0A0Q3PWG4_BRADI	422	AvrRpt-cleavage	-	37	5.4e-15	65.8	2.9	2	2	3.3e-10	3.4e-05	34.4691619873047	0.18	5	33	335	365	331	368	0.88	Uncharacterized protein		0
A0A6G1FAN9_9ORYZ	A0A6G1FAN9_9ORYZ	236	AvrRpt-cleavage	-	37	5.8e-15	65.7	1.8	1	2	0.005	520	11.4891147613525	0.14	7	37	6	33	3	33	0.93	AvrRpt-cleavage domain-containing protein		0
A0A6G1FAN9_9ORYZ	A0A6G1FAN9_9ORYZ	236	AvrRpt-cleavage	-	37	5.8e-15	65.7	1.8	2	2	4.3e-16	4.5e-11	53.2780914306641	0.14	3	35	173	205	171	206	0.95	AvrRpt-cleavage domain-containing protein		0
A0A3L6Q7J5_PANMI	A0A3L6Q7J5_PANMI	251	AvrRpt-cleavage	-	37	8.5e-15	65.2	2.4	1	2	0.039	4100	8.62442588806152	0.27	5	35	4	31	2	33	0.81	RPM1-interacting protein 4-like		0
A0A3L6Q7J5_PANMI	A0A3L6Q7J5_PANMI	251	AvrRpt-cleavage	-	37	8.5e-15	65.2	2.4	2	2	5.3e-17	5.6e-12	56.1819038391113	0.11	5	37	176	208	172	208	0.94	RPM1-interacting protein 4-like		0
A0A0N7KSX6_ORYSJ	A0A0N7KSX6_ORYSJ	144	AvrRpt-cleavage	-	37	1.0e-14	64.9	0.5	1	2	4.6e-06	0.48	21.1990909576416	0.30	5	35	5	33	2	35	0.84	Os11g0482200 protein (Fragment)		0
A0A0N7KSX6_ORYSJ	A0A0N7KSX6_ORYSJ	144	AvrRpt-cleavage	-	37	1.0e-14	64.9	0.5	2	2	2.0e-12	2.1e-07	41.5244789123535	0.01	4	36	69	103	67	104	0.93	Os11g0482200 protein (Fragment)		0
